**ACTUATORS**
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,WALL_SDL_2.UNIT1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,WALL_SDL_2.UNIT1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,INTER ZONE FLOOR 1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,INTER ZONE FLOOR 1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,FLOOR_UNIT1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,FLOOR_UNIT1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,CEILING_UNIT1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,CEILING_UNIT1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,INTERNALMASS_UNIT1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,INTERNALMASS_UNIT1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,DOOR_LDB_UNIT1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,DOOR_LDB_UNIT1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,INT_DOOR_GARAGE1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,INT_DOOR_GARAGE1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,WINDOW_LDF_1.UNIT1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,WINDOW_LDF_1.UNIT1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,WINDOW_LDB_1.UNIT1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,WINDOW_LDB_1.UNIT1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,WINDOW_SDR_1.UNIT1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,WINDOW_SDR_1.UNIT1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,WINDOW_SDL_1.UNIT1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,WINDOW_SDL_1.UNIT1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,WINDOW_LDF_2.UNIT1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,WINDOW_LDF_2.UNIT1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,WINDOW_LDB_2.UNIT1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,WINDOW_LDB_2.UNIT1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,WINDOW_SDR_2.UNIT1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,WINDOW_SDR_2.UNIT1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,WINDOW_SDL_2.UNIT1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,WINDOW_SDL_2.UNIT1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,WALL_LDF_1.GARAGE1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,WALL_LDF_1.GARAGE1,[W/m2-K]
Actuator,Surface,Interior Surface Convection Heat Transfer Coefficient,WALL_SDR_1.GARAGE1,[W/m2-K]
Actuator,Surface,Exterior Surface Convection Heat Transfer Coefficient,WALL_SDR_1.GARAGE1,[W/m2-K]
