Time,LIVING_UNIT1:BRUSSELS ANNUAL HEATING 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:BRUSSELS ANNUAL HEATING 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],LIVING_UNIT1::Des Latent Heat Load [W],LIVING_UNIT1::Des Latent Cool Load [W],LIVING_UNIT1::Des Latent Heat Mass Flow [kg/s],LIVING_UNIT1::Des Latent Cool Mass Flow [kg/s],LIVING_UNIT1::Des Heat Load No DOAS [W],LIVING_UNIT1::Des Sens Cool Load No DOAS [W],LIVING_UNIT1::Des Latent Heat Load No DOAS [W],LIVING_UNIT1::Des Latent Cool Load No DOAS [W],LIVING_UNIT1:BRUSSELS ANNUAL HEATING 99.6% CONDNS DB:Heating Zone Temperature [C],LIVING_UNIT1:BRUSSELS ANNUAL HEATING 99.6% CONDNS DB:Heating Zone Relative Humidity [%],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
14:00:00,0.000000E+00,1.589164E+03,0.000000E+00,9.177126E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.130216E+00,3.322079E+01,2.899712E+01,3.713753E+01
14:15:00,0.000000E+00,1.224512E+03,0.000000E+00,7.071431E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.118618E+00,3.324795E+01,2.958046E+01,3.550110E+01
14:30:00,0.000000E+00,8.399517E+02,0.000000E+00,4.850634E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.109566E+00,3.326676E+01,3.068802E+01,3.374379E+01
14:45:00,0.000000E+00,4.322105E+02,0.000000E+00,2.495966E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.101585E+00,3.328172E+01,3.128466E+01,3.295087E+01
15:00:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.093445E+00,3.329675E+01,3.164559E+01,3.254758E+01
15:15:00,0.000000E+00,1.161618E+03,0.000000E+00,5.957388E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.084997E+00,3.331267E+01,2.903604E+01,3.654623E+01
15:30:00,0.000000E+00,1.266069E+03,0.000000E+00,6.560495E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.085328E+00,3.334452E+01,2.899943E+01,3.616422E+01
15:45:00,0.000000E+00,2.216342E+03,0.000000E+00,1.204745E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.089405E+00,3.338889E+01,2.899947E+01,3.545185E+01
16:00:00,0.000000E+00,2.918358E+03,0.000000E+00,1.610153E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.092039E+00,3.344149E+01,2.899707E+01,3.446798E+01
16:15:00,0.000000E+00,2.455553E+03,0.000000E+00,1.417941E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,8.092139E+00,3.349737E+01,2.899836E+01,3.404714E+01
