Time,LIVING_UNIT1:BRUSSELS ANNUAL HEATING 99.6% CONDNS DB:Des Heat Load [W],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:BRUSSELS ANNUAL HEATING 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],LIVING_UNIT1::Des Latent Heat Load [W],LIVING_UNIT1::Des Latent Cool Load [W],LIVING_UNIT1::Des Latent Heat Mass Flow [kg/s],LIVING_UNIT1::Des Latent Cool Mass Flow [kg/s],LIVING_UNIT1::Des Heat Load No DOAS [W],LIVING_UNIT1::Des Sens Cool Load No DOAS [W],LIVING_UNIT1::Des Latent Heat Load No DOAS [W],LIVING_UNIT1::Des Latent Cool Load No DOAS [W],LIVING_UNIT1:BRUSSELS ANNUAL HEATING 99.6% CONDNS DB:Heating Zone Temperature [C],LIVING_UNIT1:BRUSSELS ANNUAL HEATING 99.6% CONDNS DB:Heating Zone Relative Humidity [%],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
09:00:00,3.470572E+03,1.201061E+03,2.947195E-01,8.622419E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067175E+01,4.749129E+01,2.567271E+01,5.008217E+01
09:10:00,3.493901E+03,1.292980E+03,2.967000E-01,9.282295E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067175E+01,4.749927E+01,2.567275E+01,4.901552E+01
09:20:00,3.515763E+03,1.382141E+03,2.985562E-01,9.922373E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067171E+01,4.749958E+01,2.567279E+01,4.799445E+01
09:30:00,3.536675E+03,1.467849E+03,3.003317E-01,1.053769E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067171E+01,4.749792E+01,2.567262E+01,4.732434E+01
09:40:00,3.556799E+03,1.549085E+03,3.020404E-01,1.112090E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067170E+01,4.749875E+01,2.567258E+01,4.649087E+01
09:50:00,3.576267E+03,1.625415E+03,3.036933E-01,1.166886E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067170E+01,4.750277E+01,2.567278E+01,4.575817E+01
10:00:00,3.595184E+03,1.696950E+03,3.052995E-01,1.218241E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067169E+01,4.750888E+01,2.567270E+01,4.529524E+01
10:10:00,3.603076E+03,1.772225E+03,3.059694E-01,1.272282E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067169E+01,4.751584E+01,2.567268E+01,4.460280E+01
10:20:00,3.609476E+03,1.843167E+03,3.065128E-01,1.323212E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067170E+01,4.752095E+01,2.567276E+01,4.387542E+01
10:30:00,3.614836E+03,1.908133E+03,3.069680E-01,1.369848E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067170E+01,4.752492E+01,2.567282E+01,4.323042E+01
10:40:00,3.619352E+03,1.967510E+03,3.073514E-01,1.412469E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067170E+01,4.752863E+01,2.567287E+01,4.266228E+01
10:50:00,3.623171E+03,2.021384E+03,3.076757E-01,1.451143E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067170E+01,4.753239E+01,2.567292E+01,4.216371E+01
11:00:00,3.626408E+03,2.069232E+03,3.079506E-01,1.485488E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067170E+01,4.753615E+01,2.567297E+01,4.172936E+01
11:10:00,3.629287E+03,2.110569E+03,3.081951E-01,1.515161E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067170E+01,4.753978E+01,2.567286E+01,4.145895E+01
11:20:00,3.631733E+03,2.145460E+03,3.084028E-01,1.540209E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067170E+01,4.754731E+01,2.567277E+01,4.116299E+01
11:30:00,3.633819E+03,2.174946E+03,3.085800E-01,1.561376E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067170E+01,4.755590E+01,2.567284E+01,4.087431E+01
11:40:00,3.635595E+03,2.198700E+03,3.087308E-01,1.578429E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067170E+01,4.756328E+01,2.567288E+01,4.063023E+01
11:50:00,3.637106E+03,2.216998E+03,3.088591E-01,1.591564E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067170E+01,4.756886E+01,2.567292E+01,4.042354E+01
12:00:00,3.638386E+03,2.230423E+03,3.089679E-01,1.601203E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.067170E+01,4.757297E+01,2.567295E+01,4.024899E+01
12:10:00,3.032524E+03,3.304839E+03,2.575188E-01,2.469857E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.974166E+01,4.985264E+01,2.311249E+01,4.568475E+01
12:20:00,2.587285E+03,3.712863E+03,2.170210E-01,2.910978E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.817176E+01,5.346152E+01,2.279065E+01,4.620658E+01
12:30:00,2.400776E+03,4.152708E+03,1.941397E-01,3.379898E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.782835E+01,5.382355E+01,2.282678E+01,4.558518E+01
12:40:00,1.989361E+03,4.543886E+03,1.559277E-01,3.804934E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.782646E+01,5.335672E+01,2.282796E+01,4.522370E+01
12:50:00,1.660475E+03,4.902366E+03,1.233367E-01,4.200550E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.782747E+01,5.263116E+01,2.282774E+01,4.502853E+01
13:00:00,1.352909E+03,5.236260E+03,9.219455E-02,4.574020E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.782698E+01,5.211643E+01,2.282782E+01,4.491408E+01
13:10:00,1.667250E+03,4.488186E+03,1.136119E-01,4.070259E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.782677E+01,5.178990E+01,2.282790E+01,4.488808E+01
13:20:00,1.835449E+03,4.391983E+03,1.250605E-01,3.981478E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.782660E+01,5.159609E+01,2.282794E+01,4.489138E+01
13:30:00,1.757804E+03,4.254783E+03,1.197666E-01,3.857026E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.782650E+01,5.150083E+01,2.282795E+01,4.490186E+01
13:40:00,1.916696E+03,4.161241E+03,1.305922E-01,3.772230E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.782642E+01,5.148119E+01,2.282795E+01,4.491376E+01
13:50:00,2.003450E+03,4.098620E+03,1.365015E-01,3.715450E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.782636E+01,5.151901E+01,2.282795E+01,4.492572E+01
14:00:00,2.078032E+03,4.061224E+03,1.415819E-01,3.681543E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.782631E+01,5.159881E+01,2.282794E+01,4.493675E+01
14:10:00,2.145380E+03,4.043405E+03,1.461698E-01,3.665388E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.782628E+01,5.170701E+01,2.282794E+01,4.494586E+01
14:20:00,2.205408E+03,4.040236E+03,1.502591E-01,3.662516E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.782627E+01,5.183041E+01,2.282793E+01,4.495045E+01
14:30:00,2.258920E+03,4.047922E+03,1.539045E-01,3.669485E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.782626E+01,5.196188E+01,2.282792E+01,4.495077E+01
14:40:00,2.306494E+03,4.063429E+03,1.571455E-01,3.683544E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.782625E+01,5.209643E+01,2.282792E+01,4.494786E+01
14:50:00,2.348781E+03,4.084260E+03,1.600265E-01,3.702429E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.782625E+01,5.223019E+01,2.282792E+01,4.494269E+01
15:00:00,2.386505E+03,4.108254E+03,1.625966E-01,3.724181E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.782626E+01,5.236019E+01,2.282791E+01,4.493604E+01
