Time,CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 1:Des Tot Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Heat Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Cool Mass Flow [kg/s],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Sens Cool Cap [W],CENTRAL SYSTEM_UNIT1:DesPer 2:Des Tot Cool Cap [W]
06:10:00,3.387601E-02,4.418867E+02,3.387601E-02,2.464142E+02,5.852296E+02,3.252935E-01,4.481375E+03,3.387601E-02,0.000000E+00,0.000000E+00
06:20:00,3.387601E-02,4.376373E+02,3.387601E-02,2.506636E+02,5.895862E+02,3.170258E-01,4.432666E+03,3.387601E-02,0.000000E+00,0.000000E+00
06:30:00,3.387601E-02,4.333879E+02,3.387601E-02,2.549130E+02,5.939428E+02,2.982370E-01,4.264780E+03,3.387601E-02,0.000000E+00,0.000000E+00
06:40:00,3.387601E-02,4.291385E+02,3.387601E-02,2.591624E+02,5.982995E+02,2.820860E-01,4.121149E+03,3.387601E-02,0.000000E+00,0.000000E+00
06:50:00,3.387601E-02,4.248891E+02,3.387601E-02,2.634119E+02,6.026561E+02,2.672105E-01,3.987405E+03,3.387601E-02,0.000000E+00,0.000000E+00
07:00:00,3.387601E-02,4.206397E+02,3.387601E-02,2.676613E+02,6.070128E+02,2.530387E-01,3.857495E+03,3.387601E-02,0.000000E+00,0.000000E+00
07:10:00,3.387601E-02,4.103197E+02,3.387601E-02,2.779812E+02,6.175932E+02,2.656519E-01,4.017753E+03,3.387601E-02,0.000000E+00,0.000000E+00
07:20:00,3.387601E-02,3.999998E+02,3.387601E-02,2.883012E+02,6.281742E+02,2.601469E-01,3.953936E+03,3.387601E-02,0.000000E+00,0.000000E+00
07:30:00,3.387601E-02,3.896798E+02,3.387601E-02,2.986212E+02,6.387548E+02,2.656709E-01,4.018042E+03,3.387601E-02,0.000000E+00,0.000000E+00
07:40:00,3.387601E-02,3.793598E+02,3.387601E-02,3.089412E+02,6.493355E+02,2.689867E-01,4.056531E+03,3.387601E-02,0.000000E+00,0.000000E+00
07:50:00,3.387601E-02,3.690398E+02,4.177285E-02,4.277276E+02,8.572294E+02,2.713967E-01,4.084504E+03,3.387601E-02,0.000000E+00,0.000000E+00
08:00:00,3.387601E-02,3.587199E+02,4.934352E-02,5.420908E+02,1.049269E+03,2.734240E-01,4.108034E+03,3.387601E-02,0.000000E+00,0.000000E+00
08:10:00,3.387601E-02,3.471858E+02,5.565517E-02,6.403411E+02,1.205869E+03,2.770886E-01,4.150560E+03,3.387601E-02,0.000000E+00,0.000000E+00
08:20:00,3.387601E-02,3.356517E+02,6.189159E-02,7.375576E+02,1.352747E+03,2.807311E-01,4.192833E+03,3.387601E-02,0.000000E+00,0.000000E+00
08:30:00,3.387601E-02,3.241176E+02,6.814814E-02,8.350506E+02,1.491180E+03,2.843061E-01,4.234321E+03,3.387601E-02,0.000000E+00,0.000000E+00
08:40:00,3.387601E-02,3.125835E+02,7.429936E-02,9.310972E+02,1.619540E+03,2.878246E-01,4.275156E+03,3.387601E-02,0.000000E+00,0.000000E+00
08:50:00,3.387601E-02,3.010494E+02,8.033436E-02,1.025548E+03,1.738083E+03,2.912936E-01,4.315416E+03,3.387601E-02,0.000000E+00,0.000000E+00
09:00:00,3.387601E-02,2.895153E+02,8.622419E-02,1.118005E+03,1.846950E+03,2.947195E-01,4.355176E+03,3.387601E-02,0.000000E+00,0.000000E+00
09:10:00,3.387601E-02,2.791953E+02,9.282295E-02,1.218987E+03,1.963328E+03,2.967000E-01,4.378165E+03,3.387601E-02,0.000000E+00,0.000000E+00
09:20:00,3.387601E-02,2.688754E+02,9.922373E-02,1.317249E+03,2.069844E+03,2.985562E-01,4.399708E+03,3.387601E-02,0.000000E+00,0.000000E+00
09:30:00,3.387601E-02,2.585554E+02,1.053769E-01,1.412107E+03,2.177937E+03,3.003317E-01,4.420314E+03,3.387601E-02,0.000000E+00,0.000000E+00
09:40:00,3.387601E-02,2.482354E+02,1.112090E-01,1.502553E+03,2.268733E+03,3.020404E-01,4.440145E+03,3.387601E-02,0.000000E+00,0.000000E+00
09:50:00,3.387601E-02,2.379154E+02,1.166886E-01,1.588159E+03,2.352224E+03,3.036933E-01,4.459329E+03,3.387601E-02,0.000000E+00,0.000000E+00
10:00:00,3.387601E-02,2.275955E+02,1.218241E-01,1.669037E+03,2.437705E+03,3.052995E-01,4.477970E+03,3.387601E-02,0.000000E+00,0.000000E+00
10:10:00,3.387601E-02,2.184896E+02,1.272282E-01,1.752389E+03,2.512944E+03,3.059694E-01,4.485747E+03,3.387601E-02,0.000000E+00,0.000000E+00
10:20:00,3.387601E-02,2.093837E+02,1.323212E-01,1.831467E+03,2.576850E+03,3.065128E-01,4.492054E+03,3.387601E-02,0.000000E+00,0.000000E+00
10:30:00,3.387601E-02,2.002779E+02,1.369848E-01,1.904650E+03,2.633867E+03,3.069680E-01,4.497336E+03,3.387601E-02,0.000000E+00,0.000000E+00
10:40:00,3.387601E-02,1.911720E+02,1.412469E-01,1.972320E+03,2.685211E+03,3.073514E-01,4.501786E+03,3.387601E-02,0.000000E+00,0.000000E+00
10:50:00,3.387601E-02,1.820662E+02,1.451143E-01,2.034562E+03,2.731440E+03,3.076757E-01,4.505549E+03,3.387601E-02,0.000000E+00,0.000000E+00
11:00:00,3.387601E-02,1.729603E+02,1.485488E-01,2.090861E+03,2.772341E+03,3.079506E-01,4.508740E+03,3.387601E-02,0.000000E+00,0.000000E+00
11:10:00,3.387601E-02,1.668897E+02,1.515161E-01,2.137703E+03,2.811097E+03,3.081951E-01,4.511576E+03,3.387601E-02,0.000000E+00,0.000000E+00
11:20:00,3.387601E-02,1.608191E+02,1.540209E-01,2.178188E+03,2.839797E+03,3.084028E-01,4.513986E+03,3.387601E-02,0.000000E+00,0.000000E+00
11:30:00,3.387601E-02,1.547486E+02,1.561376E-01,2.213341E+03,2.861917E+03,3.085800E-01,4.516042E+03,3.387601E-02,0.000000E+00,0.000000E+00
11:40:00,3.387601E-02,1.486780E+02,1.578429E-01,2.242841E+03,2.879713E+03,3.087308E-01,4.517793E+03,3.387601E-02,0.000000E+00,0.000000E+00
11:50:00,3.387601E-02,1.426074E+02,1.591564E-01,2.266959E+03,2.893304E+03,3.088591E-01,4.519281E+03,3.387601E-02,0.000000E+00,0.000000E+00
12:00:00,3.387601E-02,1.365369E+02,1.601203E-01,2.286272E+03,2.903211E+03,3.089679E-01,4.520543E+03,3.387601E-02,0.000000E+00,0.000000E+00
12:10:00,3.387601E-02,1.316804E+02,2.469857E-01,3.393216E+03,4.075362E+03,2.575188E-01,3.923506E+03,3.387601E-02,0.000000E+00,0.000000E+00
12:20:00,3.387601E-02,1.268239E+02,2.910978E-01,3.861069E+03,4.567668E+03,2.170210E-01,3.535680E+03,3.387601E-02,0.000000E+00,0.000000E+00
12:30:00,3.387601E-02,1.219675E+02,3.379898E-01,4.322493E+03,5.022027E+03,1.941397E-01,3.336212E+03,3.387601E-02,0.000000E+00,0.000000E+00
12:40:00,3.387601E-02,1.171110E+02,3.804934E-01,4.687169E+03,5.378282E+03,1.559277E-01,2.915612E+03,3.387601E-02,0.000000E+00,0.000000E+00
12:50:00,3.387601E-02,1.122546E+02,4.200550E-01,4.977794E+03,5.671903E+03,1.233367E-01,2.534362E+03,3.387601E-02,0.000000E+00,0.000000E+00
13:00:00,3.387601E-02,1.073981E+02,4.574020E-01,5.206532E+03,5.909820E+03,9.219455E-02,2.142292E+03,3.387601E-02,0.000000E+00,0.000000E+00
13:10:00,3.387601E-02,1.043628E+02,4.070259E-01,4.641589E+03,5.297894E+03,1.136119E-01,2.479233E+03,3.387601E-02,0.000000E+00,0.000000E+00
13:20:00,3.387601E-02,1.013275E+02,3.981478E-01,4.550358E+03,5.199926E+03,1.250605E-01,2.647049E+03,3.387601E-02,0.000000E+00,0.000000E+00
13:30:00,3.387601E-02,9.829224E+01,3.857026E-01,4.418055E+03,5.058968E+03,1.197666E-01,2.570511E+03,3.387601E-02,0.000000E+00,0.000000E+00
13:40:00,3.387601E-02,9.525695E+01,3.772230E-01,4.328828E+03,4.964519E+03,1.305922E-01,2.727084E+03,3.387601E-02,0.000000E+00,0.000000E+00
13:50:00,3.387601E-02,9.222166E+01,3.715450E-01,4.270096E+03,4.902860E+03,1.365015E-01,2.812571E+03,3.387601E-02,0.000000E+00,0.000000E+00
14:00:00,3.387601E-02,8.918638E+01,3.681543E-01,4.236245E+03,4.867835E+03,1.415819E-01,2.886063E+03,3.387601E-02,0.000000E+00,0.000000E+00
14:10:00,3.387601E-02,8.918638E+01,3.665388E-01,4.218669E+03,4.850229E+03,1.461698E-01,2.952428E+03,3.387601E-02,0.000000E+00,0.000000E+00
14:20:00,3.387601E-02,8.918638E+01,3.662516E-01,4.215544E+03,4.847537E+03,1.502591E-01,3.011580E+03,3.387601E-02,0.000000E+00,0.000000E+00
14:30:00,3.387601E-02,8.918638E+01,3.669485E-01,4.223125E+03,4.855761E+03,1.539045E-01,3.064311E+03,3.387601E-02,0.000000E+00,0.000000E+00
14:40:00,3.387601E-02,8.918638E+01,3.683544E-01,4.238420E+03,4.871828E+03,1.571455E-01,3.111191E+03,3.387601E-02,0.000000E+00,0.000000E+00
14:50:00,3.387601E-02,8.918638E+01,3.702429E-01,4.258967E+03,4.893218E+03,1.600265E-01,3.152862E+03,3.387601E-02,0.000000E+00,0.000000E+00
15:00:00,3.387601E-02,8.918638E+01,3.724181E-01,4.282632E+03,4.917741E+03,1.625966E-01,3.190036E+03,3.387601E-02,0.000000E+00,0.000000E+00
15:10:00,3.387601E-02,9.282872E+01,3.749354E-01,4.306378E+03,4.942394E+03,1.647484E-01,3.221161E+03,3.387601E-02,0.000000E+00,0.000000E+00
15:20:00,3.387601E-02,9.647107E+01,3.775982E-01,4.331707E+03,4.969532E+03,1.665998E-01,3.247938E+03,3.387601E-02,0.000000E+00,0.000000E+00
15:30:00,3.387601E-02,1.001134E+02,3.801992E-01,4.356365E+03,4.995916E+03,1.681996E-01,3.271076E+03,3.387601E-02,0.000000E+00,0.000000E+00
15:40:00,3.387601E-02,1.037558E+02,3.826115E-01,4.378968E+03,5.019608E+03,1.695798E-01,3.291037E+03,3.387601E-02,0.000000E+00,0.000000E+00
15:50:00,3.387601E-02,1.073981E+02,3.847386E-01,4.398469E+03,5.039500E+03,1.707643E-01,3.308168E+03,3.387601E-02,0.000000E+00,0.000000E+00
16:00:00,3.387601E-02,1.110404E+02,3.865071E-01,4.414069E+03,5.054935E+03,1.717771E-01,3.322814E+03,3.387601E-02,0.000000E+00,0.000000E+00
16:10:00,3.387601E-02,1.158969E+02,3.887240E-01,4.433333E+03,5.074347E+03,1.721019E-01,3.327511E+03,3.387601E-02,0.000000E+00,0.000000E+00
16:20:00,3.387601E-02,1.207534E+02,3.906826E-01,4.449786E+03,5.095259E+03,1.721678E-01,3.328460E+03,3.387601E-02,0.000000E+00,0.000000E+00
16:30:00,3.387601E-02,1.256098E+02,3.923133E-01,4.462673E+03,5.113927E+03,1.720324E-01,3.326500E+03,3.387601E-02,0.000000E+00,0.000000E+00
16:40:00,3.387601E-02,1.304663E+02,3.935951E-01,4.471762E+03,5.127688E+03,1.717240E-01,3.322035E+03,3.387601E-02,0.000000E+00,0.000000E+00
16:50:00,3.387601E-02,1.353227E+02,3.945121E-01,4.476881E+03,5.135773E+03,1.712683E-01,3.315441E+03,3.387601E-02,0.000000E+00,0.000000E+00
17:00:00,3.387601E-02,1.401792E+02,3.950396E-01,4.477770E+03,5.138659E+03,1.706838E-01,3.306984E+03,3.387601E-02,0.000000E+00,0.000000E+00
17:10:00,3.387601E-02,1.462498E+02,3.959045E-01,4.481123E+03,5.146550E+03,1.693015E-01,3.286988E+03,3.387601E-02,0.000000E+00,0.000000E+00
17:20:00,3.387601E-02,1.523203E+02,3.964248E-01,4.480728E+03,5.161011E+03,1.677915E-01,3.265144E+03,3.387601E-02,0.000000E+00,0.000000E+00
17:30:00,3.387601E-02,1.583909E+02,3.966174E-01,4.476765E+03,5.171859E+03,1.661773E-01,3.241793E+03,3.387601E-02,0.000000E+00,0.000000E+00
17:40:00,3.387601E-02,1.644615E+02,3.965039E-01,4.469471E+03,5.174021E+03,1.644722E-01,3.217126E+03,3.387601E-02,0.000000E+00,0.000000E+00
17:50:00,3.387601E-02,1.705321E+02,3.961592E-01,4.459662E+03,5.170214E+03,1.626872E-01,3.191306E+03,3.387601E-02,0.000000E+00,0.000000E+00
18:00:00,3.387601E-02,1.766026E+02,3.956546E-01,4.448105E+03,5.162705E+03,1.608317E-01,3.164464E+03,3.387601E-02,0.000000E+00,0.000000E+00
18:10:00,3.387601E-02,1.857085E+02,3.781887E-01,4.263861E+03,4.974414E+03,1.692424E-01,3.280441E+03,3.387601E-02,0.000000E+00,0.000000E+00
18:20:00,3.387601E-02,1.948144E+02,3.629748E-01,4.117803E+03,4.836059E+03,1.675999E-01,3.244740E+03,3.387601E-02,0.000000E+00,0.000000E+00
18:30:00,3.387601E-02,2.039202E+02,3.510574E-01,4.005922E+03,4.728393E+03,1.736122E-01,3.318350E+03,3.387601E-02,0.000000E+00,0.000000E+00
18:40:00,3.387601E-02,2.130261E+02,3.395176E-01,3.896141E+03,4.616364E+03,1.775123E-01,3.360998E+03,3.387601E-02,0.000000E+00,0.000000E+00
18:50:00,3.387601E-02,2.221319E+02,3.280542E-01,3.785153E+03,4.498082E+03,1.809559E-01,3.396523E+03,3.387601E-02,0.000000E+00,0.000000E+00
19:00:00,3.387601E-02,2.312378E+02,3.163334E-01,3.669178E+03,4.373694E+03,1.840899E-01,3.427104E+03,3.387601E-02,0.000000E+00,0.000000E+00
19:10:00,3.387601E-02,2.379154E+02,3.192638E-01,3.709099E+03,4.421855E+03,1.779109E-01,3.333860E+03,3.387601E-02,0.000000E+00,0.000000E+00
19:20:00,3.387601E-02,2.445931E+02,3.186649E-01,3.695850E+03,4.408960E+03,1.817095E-01,3.386755E+03,3.387601E-02,0.000000E+00,0.000000E+00
19:30:00,3.387601E-02,2.512707E+02,3.133001E-01,3.627925E+03,4.336500E+03,1.777439E-01,3.331540E+03,3.387601E-02,0.000000E+00,0.000000E+00
19:40:00,3.387601E-02,2.579483E+02,3.055422E-01,3.532660E+03,4.236250E+03,1.757907E-01,3.304338E+03,3.387601E-02,0.000000E+00,0.000000E+00
19:50:00,3.387601E-02,2.646260E+02,2.954602E-01,3.410852E+03,4.108889E+03,1.742006E-01,3.282194E+03,3.387601E-02,0.000000E+00,0.000000E+00
20:00:00,3.387601E-02,2.713036E+02,2.831187E-01,3.263242E+03,3.954710E+03,1.728335E-01,3.263157E+03,3.387601E-02,0.000000E+00,0.000000E+00
20:10:00,3.387601E-02,2.767671E+02,2.688336E-01,3.094651E+03,3.777675E+03,1.717429E-01,3.247971E+03,3.387601E-02,0.000000E+00,0.000000E+00
20:20:00,3.387601E-02,2.822306E+02,2.538446E-01,2.918023E+03,3.590608E+03,1.708184E-01,3.235098E+03,3.387601E-02,0.000000E+00,0.000000E+00
