Time,LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Heat Load [W],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Heat Mass Flow [kg/s],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],LIVING_UNIT1::Des Latent Heat Load [W],LIVING_UNIT1::Des Latent Cool Load [W],LIVING_UNIT1::Des Latent Heat Mass Flow [kg/s],LIVING_UNIT1::Des Latent Cool Mass Flow [kg/s],LIVING_UNIT1::Des Heat Load No DOAS [W],LIVING_UNIT1::Des Sens Cool Load No DOAS [W],LIVING_UNIT1::Des Latent Heat Load No DOAS [W],LIVING_UNIT1::Des Latent Cool Load No DOAS [W],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Heating Zone Temperature [C],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Heating Zone Relative Humidity [%],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Cooling Zone Temperature [C],LIVING_UNIT1:BRUSSELS ANNUAL COOLING 1% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
14:15:00,0.000000E+00,8.907241E+03,0.000000E+00,1.379934E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.622338E+01,6.646692E+01,1.622338E+01,6.646692E+01
14:30:00,0.000000E+00,1.245305E+04,0.000000E+00,2.566565E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.530972E+01,6.961613E+01,1.530972E+01,6.961613E+01
14:45:00,0.000000E+00,1.603543E+04,0.000000E+00,3.832916E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.511838E+01,7.030824E+01,1.511838E+01,7.030824E+01
15:00:00,0.000000E+00,1.852639E+04,0.000000E+00,4.774415E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,1.507794E+01,7.068824E+01,1.507794E+01,7.068824E+01
15:15:00,3.023254E+03,1.128999E+04,1.899460E-01,3.503830E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.355254E+01,4.352602E+01,2.355254E+01,4.352602E+01
15:30:00,3.023254E+03,7.210252E+03,1.899460E-01,2.282255E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.471320E+01,4.114804E+01,2.471320E+01,4.114804E+01
15:45:00,3.023254E+03,3.071427E+03,1.899460E-01,9.794882E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.497149E+01,4.077104E+01,2.497149E+01,4.077104E+01
16:00:00,3.023254E+03,0.000000E+00,1.899460E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.560393E+01,3.981030E+01,2.560393E+01,3.981030E+01
16:15:00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.636896E+01,3.866809E+01,2.636896E+01,3.866809E+01
16:30:00,0.000000E+00,1.737125E+02,0.000000E+00,1.144329E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.686224E+01,3.804252E+01,2.686224E+01,3.804252E+01
16:45:00,0.000000E+00,4.046674E+02,0.000000E+00,2.655766E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699874E+01,3.816157E+01,2.699874E+01,3.816157E+01
17:00:00,0.000000E+00,7.295971E+02,0.000000E+00,4.782131E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699928E+01,3.847058E+01,2.699928E+01,3.847058E+01
17:15:00,0.000000E+00,1.145105E+03,0.000000E+00,7.501289E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.699905E+01,3.862757E+01,2.699905E+01,3.862757E+01
